"{A} fruits coûtent {B} euros. Combien devrait-on payer pour en acquérir {C} ?","1:{C}*{B}/{A}","{A}:(2,15,1);{B}:(2,20,1);{C}:(15,70,1);{D}:(1,4,1);{E}:(0.3,0.9,0.1)","Ici un simple produit en croix suffit.
{A} fruits coûte {B} euros
{C} fruits coûte X euros
X = {C} x {B} / {A} = {F}","2;Round:[{F}];[{F}+-{D}] ; [{F}+-{E}];[{A}*{B}/{C}]",""
"Lors d'un achat de {A} ouvrages à {B} euros l'unité dans une boutique de livres, Thomas règle avec un billet de {C} euros. Quel est le montant de sa monnaie ?","2:{C}-({A}*{B})","{A}:(2,10,1);{B}:(2,5,0.05);{C}:(50,80,1);{D}:(1,4,0.05);{E}:(4,10,0.05)","Calculez dans un premier temps le prix des livres achetés soit {A} x {B} = [{A}*{B}]
Puis soustraire le résultat à l’argent en poche : {C} - [{A}*{B}] = [{C}-({A}*{B})]","2;None:[{F}];[{F}+-{D}] ; [{F}+-{E}];[{F}+-0.25]",""
"Avec un salaire horaire de {A} euros, Julien cumule un total de {B} heures de travail. Si Lola est rémunérée à {C} euros de l'heure, quel volume d'heures doit-elle fournir pour obtenir une rémunération équivalente à celle de Julien ?","2:{A}*{B}/{C}","{A}:(5,15,0.1);{B}:(10,39,1);{C}:(5,15,0.01);{D}:(1,4,0.01);{E}:(4,10,0.02)","Calculez dans un premier temps le salaire du premier employé soit {A} x {B} = [{A}*{B}]
Pour déduire le temps de travail du deuxième employé divisez simplement le salaire du premier par le taux horaire du deuxième soit:
[{A}*{B}] / {C} = [{A}*{B}/{C}]","2;None:[{F}];[{F}+-{D}] ; [{F}+-{E}];[{F}+-0.25]",""
"Un {[hotel,établissement,restaurant]} dispose de 2 équipements pour cuire des pizzas, le premier pouvant en préparer {A} fois plus que le second. Si [{A}*{B}+{B}] pizzas ont été vendues lors d'une soirée, quel est le nombre cuites par le second équipement ?","0:{B}","{A}:(2,15,1);{B}:(2,40,1);{C}:(1,2,1);{D}:(3,4,1)","Pour déterminer combien de pizzas ont été cuites par le second équipement, on peut poser l'équation suivante, en considérant que le premier équipement prépare {A} fois plus de pizzas que le second :
Soit x le nombre de pizzas cuites par le second équipement. Alors, le premier équipement peut cuire {A}x pizzas.
La somme des pizzas cuites par les deux équipements est égale au total des pizzas vendues : 
x + {A} x = [{B}+{A}*{B}]
En résolvant cette équation, on trouve la valeur de x
[{A}+1] x = [{B}+{A}*{B}]
X = [{B}+{A}*{B}] / [{A}+1] = {E}
Le second équipement a cuit {E} pizzas lors de cette soirée.","0;None:[{E}];[{E}+-{C}] ; [{E}+-{D}]; [{A}*{B}+{A}]",""
"{[Un réservoir,Un bidon,Une gourde]}  est à {A} % de sa capacité totale avec {B} litres. Quelle est sa contenance totale ?","2:100*{B}/{A}","{A}:(2,93,1);{B}:(2,100,1);{C}:(1,3,1);{D}:(4,6,1);{E}:(1.1,3.9,0.3)","Si {A} % correspond à {B} L alors 
100 % = 100 x {B} / {A} = [100*{B}/{A}]","0;None:[{F}];[{F}+-{C}];[{F}+-{D}];[{F}+-{E}]",""
"Pour remplir sa piscine, un particulier passe par 3 tuyaux. Le débit du premier (tuyau A) est de {A} L/m. Celui du deuxième, le tuyau B est de {B}/{C} de A et le dernier (tuyau C) a un débit égal aux {D}/{E} du tuyau B, quel est le débit du tuyau C ?","1:({D}/{E})*({B}/{C}*{A})","{A}:(2,99,1);{B}:(2,20,1);{C}:(2,15,1);{D}:(2,20,1);{E}:(2,15,1)","Étape 1: Calculer le débit du tuyau B
Le début du tuyau B est égal à {B}/{C} de A soit {B}/{C} x {A} = [{B}/{C}*{A}]

Étape 2: Calculer le débit du tuyau C
Le début du tuyau C est égal à {D}/{E} de B soit {D}/{E} x [{B}/{C}*{A}] = [({D}/{E})*({B}/{C}*{A})]

Ainsi, le débit du tuyau C est [({D}/{E})*({B}/{C}*{A})]","1;None:[{F}];[{F}+-1];[{F}+-2];[{F}+-3]",""
"Un abonnement de streaming coûte {A}€ par mois pour les {B} premières heures de visionnage, puis {C}€ par heure supplémentaire. Quel sera le coût total pour {D} heures de visionnage en un mois ?","1:{D}-{B};{E}*{C};{A}+{F}","{A}:(2,40,1);{B}:(2,20,1);{C}:(2,15,1);{D}:(25,100,1)","Étape 1: Coût des {B} premières heures de visionnage
Le coût pour les {B} premières heures de visionnage est fixe à {A}€.

Étape 2: Calcul du nombre d'heures supplémentaires
Heures supplémentaires = Heures totales - Heures incluses dans l'abonnement = {D} heures - {B} heures = {E} heures

Étape 3: Calcul du coût des heures supplémentaires
Coût des heures supplémentaires = Nombre d'heures supplémentaires * Coût par heure = {E} heures * {C}€/heure = {F}€

Étape 4: Calcul du coût total
Coût total = Coût des {B} premières heures + Coût des heures supplémentaires = {A}€ + {F}€ = {G}€","1;None:[{G}] €;[{F}+-1] €;[{F}+-2] €;[{F}+-3] €",""
"Dans une librairie, les {A} premiers crayons coûtent {B}€, puis {C}€ l'unité jusqu'à {D} crayons ? Au dela de {D} crayons, une majoration de {E}% est appliqué, combien coûteront {F} crayons après l'augmentation ?","1:({D}-{A})*{C};{B}+{G};{C}*(1+({E}/100));({F}-{D})*{I};{H}+{J}","{A}:(2,5,1);{B}:(2,10,1);{C}:(2,7,1);{D}:(8,15,1);{E}:(10,40,5);{F}:(30,100,1)","Étape 1: Calculer le coût des premiers {D} crayons:
Les premiers {A} crayons coûtent {B}€.

Les [{D}-{A}] crayons restants (jusqu'à {D} crayons) coûtent {C}€ par crayon.
Coût pour les [{D}-{A}] crayons restants = [{D}-{A}] * {C}€ = {G}€

Coût total pour les premiers {D} crayons = {B}€ + {G}€ = {H}€

Étape 2: Calculer le coût des crayons restants ([{F}-{D}] crayons) avec le prix augmenté de {E}%
Nouveau prix pour chaque crayon après {D} crayons = {C}€ * [(1+({E}/100))] = {I} €

Coût pour les [{F}-{D}] crayons restants = [{F}-{D}] * {I}€ = {J}€

Étape 3: Calculer le coût total
Coût total pour {F} crayons = Coût des premiers {D} crayons + Coût des [{D}-{A}] crayons restants + Coût des [{F}-{D}] crayons restants = {H} € + {J} € = {K}€","1;None:[{K}] €;[{K}+-2] €;[{K}+-4] €;[{K}+-6] €",""
"Dans un magasin de jouets, Alice achète {A} peluches qui coûtent {B} € chacune. Elle donne un billet de {C}$ au caissier, combien de monnaie va-t-elle recevoir ?
Note: 1$ = {D} €","1:{A}*{B};{C}*{D};{F}-{E}","{A}:(2,15,1);{B}:(2.00,20.00,0.01);{C}:(250,400,1);{D}:(1.50,3.00,0.01)","Étape 1: Calculer le coût total des peluches
Coût total des peluches = {A} * {B} € = {E} €

Étape 2: Convertir le montant du billet de {C}$ en euros
Montant en euros pour {C}$ = {C}$ * {D} €/$ = {F} €

Étape {A}: Calculer la monnaie qu'Alice recevra
Monnaie = Montant en euros - Coût total des peluches = {F} € - {E} € = {G} €","1;None:[{G}] €;[{G}+-1] €;[{G}+-2] €;[{G}+-3] €",""
"Si une paire de {[chaussure,basquette,chausette]}  en promotion est affichée au prix de {A} € et que son prix d'origine était de {B} €, quel est le pourcentage de réduction appliqué à ce produit ?","1:{B}-{A};{C}/{B}*100","{A}:(20,50,1);{B}:(51,100,1)","Étape 1: Calculer la réduction en valeur absolue
Réduction = Prix d'origine - Prix en promotion
Réduction = {B} € - {A} € = {C} €

Étape 2: Calculer le pourcentage de réduction
Pourcentage de réduction = (Réduction / Prix d'origine) * 100
Pourcentage de réduction = ({C} € / {B} €) * 100 = {D} %","1;None:[{D}] %;[{D}+-1] %;[{D}+-2] %;[{D}+-3] %",""
"Un cycliste parcourt un kilomètre en {E} minutes. Si une pause de {F} minutes est ajoutée tous les {G} km, et qu'il parcourt {H} km combien de temps prendra-t-il au total avec les pauses ?","1:{H}*{E};{H}/{G};Dec{J};{J}-{K};{L}*{F};{I}+{M};{N}*60","{A}:(600,3600,60);{B}:(600,3600,60);{C}:(600,3600,60);{D}:(600,3600,60);{E}:(2,10,2);{F}:(5,20,1);{G}:(5,20,5);{H}:(30,80,10)","Étape 1: Calculer le temps de parcours pour {H} km sans pauses
Temps pour {H} km = {H} km * {E} minutes/km = {I} minutes

Étape 2: Calculer le nombre de pauses et leur durée totale
Le cycliste fait une pause de {F} minutes tous les {G} km.

Nombre de pauses pour {H} km = {H} km / {G} km/pause = {J} = {L} pauses car il ne peut pas faire {K} pause

Durée totale des pauses = Nombre de pauses * {F} minutes/pause = {L} * {F} minutes = {M} minutes


Étape 3: Calculer le temps total
Temps total = Temps de parcours + Durée totale des pauses
Temps total = {I} minutes + {M} minutes = {N} minutes = hm({O})","0;Round:hm([{O}]);hm([{O}+-{A}]);hm([{O}+-{B}]);hm([{O}+-{C}]);hm([{O}+-{D}])","{A}!={B}!={C}!={D}"
"Si un bateau parcourt {A} kilomètres en {B} heures, combien de kilomètres parcourra-t-il en {C} heures s'il garde la même vitesse ? ","2:{A}/{B};{D}*{C};({A}*{C})/{B}","{A}:(100,300,10);{B}:(3,10,1);{C}:(11,20,1)","Étape 1: Calculer la vitesse du bateau
Vitesse = Distance / Temps
Vitesse = {A} km / {B} h = {D} km/h

Étape 2: Utiliser la vitesse pour déterminer la distance parcourue en {C} heures
Distance = Vitesse * Temps
Distance = {D} km/h * {C} h = {F} km","1;Round:[{F}] km;[{F}+-5] km;[{F}+-10] km;[{F}+-15] km",""
"Le prix d'un ordinateur portable est affiché à {A} €. Le prix de cet ordinateur a subi une hausse de {B}% puis une baisse de {C}%. Quel est son nouveau prix ?","1:(1+({B}/100))*{A};{D}*(1-({C}/100))","{A}:(50,100,10);{B}:(5,60,10);{C}:(5,60,10)","Étape 1: Calculer le prix après la hausse de {B}%
Prix après la hausse = [1+({B}/100)] * {A} € = {D} €

Étape 2: Calculer le prix après la baisse de {C}%

Prix après la baisse = Prix après la hausse - Baisse de {C}%
Prix après la baisse = {D} € x [1-({C}/100)] € = {E} €","1;Round:[{E}] €;[{E}+-5] €;[{E}+-10] €;[{E}+-15] €",""
"Un phare émet une lumière toutes les {A} secondes. Si la fréquence est doublée au bout de {B}h, combien de signaux émettra-t-il en hm({C}) ?","1:3600/{A};{D}*{B};3600/({A}/2);{C}-({B}*3600);{G}/3600;{F}*{H};{E}+{I}","{A}:(2,50,1);{B}:(1,2,1);{C}:(10800,18000,600)","Étape 1: Calculer le nombre de signaux émis en {B} heure
Nombre de signaux par heure = 3600 secondes / {A} secondes = {D} signaux par heure
Nombre de signaux en {B}h = {D} x {B} = {E}

Étape 2: Calculer le nombre de signaux émis après la fréquence doublée
La fréquence est doublée après {B} heure, donc le phare émet une lumière toutes les [{A}/2] seconde ({A} secondes / 2).

Nombre de signaux par heure avec la fréquence doublée = 3600 secondes / [{A}/2] seconde = {F} signaux par heure

Étape 3: Calculer le nombre total de signaux émis en hm({C})
Nombre de signaux dans les hm({G}) suivantes = {F} signaux par heure * {H} heures = {I} signaux

Étape 4: Calculer le nombre total de signaux

Nombre total de signaux = {E} + {I} = {J}","1;Round:[{J}] ;[{J}+-5];[{J}+-10];[{J}+-15]",""
"Un abonnement pour le CSO sur devenez-pilote coûte {A} € par mois. Combien coûterait-il par an si une réduction de {B} % est appliquée ?","1:{A}*12;{C}*{B}/100;{C}-{D}","{A}:(2,30,1);{B}:(10,50,5)","Étape 1: Calculer le coût annuel sans réduction
Le coût mensuel de l'abonnement est de {A} €.

Le coût annuel sans réduction est :

Coût annuel = {A} € * 12 mois = {C} €

Étape 2: Calculer le montant de la réduction
La réduction est de {B} % du coût annuel.

Montant de la réduction = {B} % de {C} €
Montant de la réduction = [{B}/100] * {C} € = {D} €

Étape 3: Déduire le montant de la réduction du coût annuel
Coût annuel avec réduction = Coût annuel sans réduction - Montant de la réduction
Coût annuel avec réduction = {C} € - {D} € = {E} €","1;None:[{E}] €;[{E}+-5] €;[{E}+-7] €;[{E}+-10] €",""
"Un réservoir doit être remplis d'eau. Il peut être rempli en {A} heures avec une seule pompe et peut être rempli en {B} heures avec une autre pompe. Combien de temps va-il mettre pour être remplis avec les deux pompes ?","2:{A}*{B};{A}+{B};{C}/{D};{C}/{D}*3600","{A}:(1,10,1);{B}:(1,10,1)","Étape 1: Calculer le taux de remplissage de chaque pompe
Le taux de remplissage de la pompe pour le réservoir A est 1/{A} du réservoir par heure.
Le taux de remplissage de la pompe pour le réservoir B est 1/{B} du réservoir par heure.

Étape 2: Calculer le taux de remplissage combiné des deux pompes
Le taux de remplissage combiné est (1/{A}) + (1/{B}).
Pour additionner ces fractions, nous devons trouver un dénominateur commun. Le plus petit dénominateur commun de {A} et {B} est {C}.
Donc, (1/{A}) = ({B}/{C}) et (1/{B}) = ({A}/{C}).
Le taux de remplissage combiné est ({B}/{C}) + ({A}/{C}) = {D}/{C} du réservoir par heure.

Étape {A}: Calculer le temps nécessaire pour remplir les deux réservoirs ensemble
Pour remplir les deux réservoirs ensemble, nous avons un taux de remplissage combiné de {D}/{C} des réservoirs par heure.
Le temps nécessaire pour remplir 1 réservoir complet (ou les deux réservoirs combinés) est 1 / ({D}/{C}) = {C}/{D} heures.
{C}/{D} heures est environ {E} heures, ce qui représente hm({F})","0;Round:hm([{F}]);hm([{F}+-300]);hm([{F}+-600]);hm([{F}+-900])",""
"Un randonneur a mis hm({E}) pour parcourir {F} km sur un sentier de montagne. Combien de temps lui faudra-t-il pour parcourir {G} km sur un terrain similaire ?","1:{E}/3600;{G}*{H}/{F}","{A}:(600,2100,60);{B}:(600,2100,60);{C}:(600,2100,60);{D}:(600,2100,60);{E}:(3600,10800,360);{F}:(50,100,5);{G}:(70,200,5)","Calculer le temps nécessaire pour parcourir {G} km
Il faut ici faire un simple produit en croix : Temps = {G} x {H} / {F} ≈ {I} heure(s)","0;Round:hm([{I}]);hm([{I}+-{A}]);hm([{I}+-{B}]);hm([{I}+-{C}])","{A}!={B}!={C}:{F}!={G}"
"Un réservoir de {E} litres a fourni {F} litres d'eau en une journée. Combien de litres d'eau un réservoir de {G} litres fournirait-il avec le même rendement ?","2:{G}*{F}/{E}","{A}:(5,20,0.1);{B}:(5,20,0.1);{C}:(5,20,0.1);{D}:(5,20,1);{E}:(50,100,5);{F}:(50,100,5);{G}:(50,200,10)","Quantité d'eau fournie par le réservoir de {G} litres:

Quantité d'eau fournie par le réservoir de {G} litres = Capacité du réservoir * Rendement = {G} litres * {F} / {E} ≈ {H} litres

( Rendement = Quantité d'eau fournie / Capacité du réservoir )","1;None:[{H}] L;[{H}+-{A}] L;[{H}+-{B}] L;[{H}+-{C}] L","{A}!={B}!={C}:{E}>{F}:{G}>{E}"
"Un billet de concert coûtait {A}€ l'année dernière, il coûte maintenant {B}€. De quel pourcentage son prix a-t-il augmenté ?","1:{B}-{A};{C}/{A}*100","{A}:(10,20,1);{B}:(21,40,1)","Étape 1: Calculer l'augmentation en valeur absolue
Augmentation = Prix actuel - Prix initial = {B} € - {A} € = {C} €

Étape 2: Calculer le pourcentage d'augmentation
Pourcentage d'augmentation = (Augmentation / Prix initial) * 100 = ({C} € / {A} €) * 100 ≈ {D} %","1;None:[{D}] %;[{D}+-2.5] %;[{D}+-5.3] %;[{D}+-7.4] %",""
"Le volume d'eau que peut transporter une citerne a augmenté de {A} litres, soit {B}%, après avoir été modifiée. De combien de pourcent doit-elle augmenter sa nouvelle capacité pour atteindre une augmentation totale de {C}% ?","2:{A}/({B}/100);{D}+{A};{D}*({C}/100);{D}+{F};{G}-{E};({H}/{E})*100","{A}:(1.1,3.0,0.1);{B}:(5,35,5);{C}:(40,70,5)","Étape 1: Calculer la capacité initiale de la citerne
Augmentation initiale de {A} litres correspond à {B}% de la capacité initiale, donc la capacité initiale est : 
Capacité initiale = {A} litres / [{B}/100] = {D} litres.

Étape 2: Calculer la nouvelle capacité de la citerne après la première augmentation
Nouvelle capacité après {B}% d'augmentation = Capacité initiale + Augmentation initiale = {D} litres + {A} litres = {E} litres.

Étape 3: Calculer le pourcentage d'augmentation nécessaire pour atteindre une augmentation totale de {C}%
Augmentation totale souhaitée de {C}% sur la capacité initiale = Capacité initiale * [{C}/100] = {D} litres * [{C}/100] = {F} litres.

Capacité cible après {C}% d'augmentation = Capacité initiale + Augmentation totale = {D} litres + {F} litres = {G} litres.

Augmentation nécessaire à partir de la nouvelle capacité = Capacité cible - Nouvelle capacité = {G} litres - {E} litres = {H} litres.

Pourcentage d'augmentation nécessaire = (Augmentation nécessaire / Nouvelle capacité) * 100 = ({H} litres / {E} litres) * 100 ≈ {I}.","1;None:[{I}] %;[{I}+-2.5] %;[{I}+-5.3] %;[{I}+-7.4] %",""
"Un tuyau doit remplir une piscine de {A} litres en hm({B}). À quel débit doit-il fonctionner pour accomplir cela ?","1:{A}/({B}/60)","{A}:(100,200,10);{B}:(600,7200,600)","Calculer le débit en litres par minute
Débit = Volume / Temps = {A} litres / [{B}/60] minutes ≈ {C} litres par minute.","1;None:[{C}] L/min;[{C}+-0.5] L/min;[{C}+-1] L/min;[{C}+-1.5] L/min",""
"Deux équipes de travail ont mis {A} jours pour construire {B} maisons. Sachant que l'équipes A aurait pu construire ces {B} maisons en {C} jours, combien de temps aurait pris l'équipe B pour construire {D} maisons seule ?","1:{B}/{C};{B}/{A};{F}-{E};{D}/{G}","{A}:(2,10,1);{B}:(50,150,10);{C}:(11,30,1);{D}:(50,150,10)","Étape 1: Calculer le taux de travail de l'équipe A
L'équipe A peut construire {B} maisons en {C} jours. Donc, le taux de travail de l'équipe A est :

Taux de l'équipe A = {B} maisons / {C} jours = {E} maisons par jour.

Étape 2: Calculer le taux de travail combiné des deux équipes
Les deux équipes ensemble construisent {B} maisons en {A} jours. Donc, le taux de travail combiné est :

Taux combiné = {B} maisons / {A} jours = {F} maisons par jour.

Étape 3: Calculer le taux de travail de l'équipe B
Taux de l'équipe B = Taux combiné - Taux de l'équipe A = {F} maisons par jour - {E} maisons par jour = {G} maisons par jour.

Étape 4: Calculer le temps nécessaire pour que l'équipe B construise {D} maisons
Temps pour l'équipe B = {D} maisons / {G} maisons par jour ≈ {H} jours.","1;None:[{H}] jour(s);[{H}+-0.5] jour(s);[{H}+-1] jour(s);[{H}+-1.5] jour(s)",""
"Un agriculteur a arrosé ses cultures sur une superficie de {A} hectares en hm([{B}+{C}]). Combien de temps lui faudrait-il pour arroser {D} hectares ?","1:{B}+{C};{E}/3600;{A}/{F};{D}/{G}","{A}:(5,15,1);{B}:(3600,10800,3600);{C}:(0,3300,300);{D}:(20,40,5)","Étape 1: Convertir le temps d'arrosage en heures
L'agriculteur a arrosé {A} hectares en hm({E}) . Convertissons hm({E}) en heures.
hm({E}) = [{B}/3600] heures + ([{C}/60] minutes / 60 minutes par heure) = {F} heures.

Étape 2: Calculer le taux d'arrosage par hectare
Taux d'arrosage = Superficie arrosée / Temps d'arrosage
Taux d'arrosage = {A} hectares / {F} heures ≈ {G} hectares par heure.

Étape 3: Calculer le temps nécessaire pour arroser {D} hectares
Temps nécessaire = Superficie à arroser / Taux d'arrosage
Temps nécessaire = {D} hectares / {G} hectares par heure ≈ {H} heures.","1;None:[{H}] heures;[{H}+-0.5] heures;[{H}+-1] heures;[{H}+-1.5] heures",""
"Un bateau a parcouru {A} miles nautiques lors d'un trajet en mer. Sachant qu'un mile terrestre mesure {B} mètres et qu'un mile nautique équivaut à {C} mile terrestre, quelle distance en kilomètres a été parcourue par le bateau ?","2:{A}*{C};{D}*{B};{E}/1000","{A}:(10,200,10);{B}:(1000,2000,1);{C}:(1.10,5.00,0.01)","Étape 1: Convertir les miles nautiques en miles terrestres
1 mile nautique équivaut à {C} mile terrestre.

Distance en miles terrestres = Distance en miles nautiques * {C}
Distance en miles terrestres = {A} miles nautiques * {C} = {D} miles terrestres

Étape 2: Convertir les miles terrestres en mètres
1 mile terrestre mesure {B} mètres.

Distance en mètres = Distance en miles terrestres * {B}
Distance en mètres = {D} miles terrestres * {B} = {E} mètres

Étape 3: Convertir les mètres en kilomètres
1 kilomètre équivaut à 1000 mètres.

Distance en kilomètres = Distance en mètres / 1000
Distance en kilomètres = {E} mètres / 1000 = {F} kilomètres","2;None:[{F}] km;[{F}+-5] km;[{F}+-10] km;[{F}+-15] km",""
"Trois programmeurs participent à un hackathon. Le premier termine son projet en hm({A}), le deuxième en hm({B}), et la moyenne de leur temps est de hm({C}). En combien de temps le troisième programmeur a-t-il terminé son projet ?","2:{A}/60;{B}/60;{C}/60;{D}+{E};{F}*3;{H}-{G};{I}*60","{A}:(1800,6000,300);{B}:(1800,6000,300);{C}:(3900,10800,300)","Étape 1: Convertir les temps en minutes
Le premier programmeur a terminé en hm({A}).
hm({A}) = {D} minutes.

Le deuxième programmeur a terminé en hm({B}).
hm({B}) = {E} minutes.

Étape 2: Convertir la moyenne en minutes
La moyenne des deux programmeurs est de hm({C})
hm({C}) = {F} minutes.

Étape 3: Utiliser la moyenne pour trouver le temps du troisième programmeur
Moyenne des deux programmeurs = {F} minutes.


Étape 4: Calculer le temps du troisième programmeur
Puisque la moyenne des trois programmeurs est de {F} minutes :
{F} * 3 = {H} minutes (temps total pour les trois programmeurs)

Déduire le temps des deux premiers programmeurs :
Temps du troisième programmeur = {H} - ({D} + {E}) = {H} - {G} = {I} minutes.

Étape 5: Convertir le temps du troisième programmeur en heures et minutes
{I} minutes = hm({J})","0;Round:hm([{J}]);hm([{J}+-300]);hm([{J}+-600]);hm([{J}+-840])",""
"Une équipe de robots utilise des outils pour assembler des pièces. Le robot A utilise un outil qui travaille à {A}/{B} de la vitesse de l'outil du robot B. Le robot C utilise un outil qui travaille à {C}/{D} de la vitesse de l'outil du robot B. Le robot A assemble des pièces à une vitesse de {E} pièces par minute. À quelle vitesse le robot C assemble-t-il les pièces ?","2:{E}*{B}/{A};{F}*{C}/{D}","{A}:(1,10,1);{B}:(1,10,1);{C}:(1,10,1);{D}:(1,10,1);{E}:(10,30,1)","Étape 1: Déterminer la vitesse de l'outil du robot B
Le robot A utilise un outil qui travaille à {A}/{B} de la vitesse de l'outil du robot B et assemble des pièces à une vitesse de {E} pièces par minute.

Vitesse du robot B = {E} pièces/minute * ({B}/{A}) = {F} pièces/minute.

Étape {C}: Déterminer la vitesse de l'outil du robot C
Le robot C utilise un outil qui travaille à {C}/{D} de la vitesse de l'outil du robot B.

Vitesse du robot C = {F} pièces/minute * ({C}/{D}) = {G} pièces/minute.","2;None:[{G}] pièces/minute;[{G}+-2.1] pièces/minute;[{G}+-4.4] pièces/minute;[{G}+-6.6] pièces/minute","{A}<{B}:{C}<{D}"
"Un architecte crée une maquette d'un bâtiment. La maquette mesure {B} cm de hauteur. Si le bâtiment réel mesure {C} mètres de haut, quelle est l'échelle utilisée ?","2:{A}*{B}/100;{C}*100","{A}:(10,500,1);{B}:(1,20,1)","Étape 1: Convertir la hauteur réelle du bâtiment en centimètres
Le bâtiment réel mesure {C} mètres de haut. Sachant qu'un mètre équivaut à 100 centimètres, la conversion est la suivante :

Hauteur réelle en centimètres = {C} mètres * 100 = {D} centimètres.

Étape 2: Calculer l'échelle utilisée
L'échelle est le rapport entre la hauteur de la maquette et la hauteur réelle du bâtiment. L'échelle est exprimée sous la forme d'un ratio de la maquette à la réalité.

Échelle = Hauteur de la maquette / Hauteur réelle
Échelle = {B} cm / {D} cm

Pour simplifier, nous pouvons diviser les deux termes par {B} :

Échelle = 1 / ({D} / {B})
Échelle = 1 / {A}","0;None:1/[{A}];1/[{A}+-{B}];1/[{A}+-5];1/[{A}+-10]",""
"Un ingénieur doit convertir la longueur d'un pont mesurant {A} kilomètre en pieds pour un projet. Sachant qu'un pied mesure {B} cm, combien de pieds mesure le pont ?","1:{A}*100000;{C}/{B}","{A}:(1.0,10.0,0.1);{B}:(20.01,40.00,0.01)","Étape 1: Convertir la longueur du pont de kilomètres en centimètres
{A} kilomètres = {A} * 100000 centimètres = {C} centimètres

Étape 2: Convertir les centimètres en pieds
Sachant qu'un pied mesure {B} centimètres :

Nombre de pieds = {C} centimètres / {B} centimètres par pied

Nombre de pieds ≈ {D} pieds","2;None:[{D}] Pieds;[{D}+-2.13] Pieds;[{D}+-4.52] Pieds;[{D}+-6.71] Pieds",""
"Un marathonien utilise {A}% de son énergie pour parcourir {B} kilomètres. Combien de kilomètres peut-il encore courir avant d'être complètement épuisé ?","2:100-{A};{C}*{B}/{A}","{A}:(5,20,1);{B}:(50,100,1)","Calcul de l'énergie utilisée pour {B} km :
Énergie utilisée = {A}% de l'énergie totale

Calcul de l'énergie restante :
Énergie restante = 100% - {A}% = {C}% de l'énergie totale

Calcul de la distance maximale restante :
Distance maximale restante = (Énergie restante x {B} km / Énergie utilisée pour {B} km
Distance maximale restante = ({C} x {B}) / {A} km = {D} km","2;None:[{D}] km;[{D}+-2.13] km;[{D}+-4.52] km;[{D}+-6.71] km",""
"Un agriculteur utilise un système d'irrigation pour arroser son champ. Il a fallu hm({E}) pour irriguer {F}% de la superficie du champ. Combien de temps faudra-t-il pour irriguer complètement le champ ?","2:{E}/60;{G}*100/{F};{H}*60","{A}:(300,3600,60);{B}:(300,3600,60);{C}:(300,3600,60);{D}:(300,3600,60);{E}:(1800,7200,300);{F}:(10,80,5)","hm({E}) = {G} minutes

Il faut {G} min pour irriger {F} % du champ alors il faudra pour irriger les [100-{F}]% restant :

{G} x 100 / {F} = {H} minutes = hm({I})","0;Round:hm([{I}]);hm([{I}+-{A}]);hm([{I}+-{B}]);hm([{I}+-{C}]);hm([{I}+-{D}])","{A}!={B}!={C}!={D}"
"Un bateau à moteur a navigué à une vitesse de {D} km/h pendant hm({E}). Quelle distance a-t-il parcouru ?","2:{D}*{E}/3600","{A}:(20,100,5);{B}:(20,100,1);{C}:(20,100,2);{D}:(300,500,10);{E}:(1800,10800,360)","Calculer la distance parcourue en utilisant la vitesse et le temps : {D} km/h * [{E}/3600] = {F} kilomètres.","0;None:[{F}] km;[{F}+-{A}] km;[{F}+-{B}] km;[{F}+-{C}] km","{A}!={B}!={C}!={D}"
"🚨 Dans le club d'athlétisme 'Athlé 2000', sur un total de [{F}+{G}] athlètes, {F} pratiquent le saut en hauteur, {G} pratiquent le saut en longueur, {H} pratiquent à la fois le saut en hauteur et le saut en longueur.
Combien d'athlètes ne pratiquent que le saut en longueur ?","0:{G}-{H}","{A}:(4,10,1);{B}:(4,10,1);{C}:(4,10,1);{D}:(4,10,1);{E}:(60,100,1);{F}:(10,30,1);{G}:(10,30,1);{H}:(4,20,1)","{G} personnes pratiquent le saut en longueur, ici on parle bien de la totatité des personnes sur les {E}.
Il faut donc faire {G}-{H}","0;None:[{I}] athlètes;[{I}+-{C}] athlètes;[{G}+{H}] athlètes;[{I}+-{A}] athlètes;[{I}+-{B}] athlètes","{G}>{H}:{A}!={B}"
"Dans le club d'athlétisme 'Athlé 2000', sur un total de [{F}+{G}] athlètes, {F} pratiquent le saut en hauteur, {G} pratiquent le saut en longueur, {H} pratiquent à la fois le saut en hauteur et le saut en longueur.
Combien d'athlètes ne pratiquent que le saut en hauteur ?","0:{F}-{H}","{A}:(4,10,1);{B}:(4,10,1);{C}:(4,10,1);{D}:(4,10,1);{E}:(60,100,1);{F}:(10,30,1);{G}:(10,30,1);{H}:(4,20,1)","{G} personnes pratiquent le saut en longueur, ici on parle bien de la totatité des personnes sur les [{F}+{G}].
Il faut donc faire {F}-{H}","0;None:[{I}] athlètes;[{I}+-{C}] athlètes;[{F}+{H}] athlètes;[{I}+-{A}] athlètes;[{I}+-{B}] athlètes","{H}>{H}:{A}!={B}"
